idade,renda,etnia,genero,casa_propria,outras_rendas,estado_civil,escolaridade,inadimplente
36,5322,Negro,Feminino,1,1,Divorciado,Pós-graduação,1
35,6904,Amarelo,Feminino,1,1,Viúvo,Médio,1
33,4030,Pardo,Feminino,0,0,Divorciado,Superior,1
40,3100,Indígena,Feminino,0,0,Casado,Fundamental,0
60,1719,Branco,Masculino,0,0,Divorciado,Fundamental,0
54,2964,Negro,Feminino,0,0,Divorciado,Médio,1
26,8588,Negro,Feminino,1,1,Solteiro,Fundamental,1
20,6847,Amarelo,Feminino,0,1,Viúvo,Fundamental,0
25,7132,Branco,Feminino,0,0,Divorciado,Médio,1
55,7353,Branco,Feminino,0,0,Divorciado,Superior,1
21,7155,Negro,Feminino,0,0,Divorciado,Pós-graduação,1
29,6507,Pardo,Masculino,1,0,Viúvo,Superior,1
61,4899,Indígena,Feminino,0,0,Casado,Médio,0
48,2379,Branco,Feminino,0,0,Viúvo,Médio,0
42,7361,Pardo,Masculino,0,1,Casado,Pós-graduação,0
33,3982,Negro,Masculino,1,0,Casado,Médio,1
59,9005,Branco,Feminino,0,1,Divorciado,Fundamental,1
31,7704,Branco,Masculino,0,1,Casado,Superior,1
30,5861,Pardo,Feminino,1,0,Divorciado,Fundamental,0
58,2250,Branco,Feminino,1,0,Casado,Fundamental,1
24,6679,Pardo,Feminino,0,0,Viúvo,Médio,0
29,7425,Pardo,Masculino,0,0,Casado,Pós-graduação,0
54,9037,Pardo,Feminino,0,0,Casado,Superior,1
67,9102,Negro,Feminino,0,0,Divorciado,Fundamental,1
21,3967,Negro,Masculino,1,0,Casado,Fundamental,0
19,8437,Indígena,Masculino,1,0,Casado,Fundamental,1
52,7239,Negro,Masculino,0,1,Viúvo,Fundamental,0
61,7928,Pardo,Masculino,1,1,Casado,Superior,0
20,4253,Branco,Feminino,0,1,Solteiro,Pós-graduação,1
21,1615,Indígena,Masculino,1,0,Casado,Pós-graduação,0
55,4251,Indígena,Masculino,1,1,Casado,Fundamental,1
29,1758,Branco,Masculino,1,0,Viúvo,Pós-graduação,1
36,8758,Negro,Masculino,1,1,Solteiro,Pós-graduação,1
27,4104,Indígena,Feminino,0,1,Casado,Fundamental,1
18,2540,Branco,Masculino,1,0,Solteiro,Superior,0
34,6808,Negro,Masculino,0,0,Divorciado,Pós-graduação,0
33,1791,Pardo,Masculino,1,0,Viúvo,Pós-graduação,1
26,7727,Amarelo,Masculino,0,1,Divorciado,Pós-graduação,0
26,7734,Pardo,Masculino,1,1,Solteiro,Médio,1
26,4378,Indígena,Feminino,0,1,Solteiro,Fundamental,1
29,4737,Negro,Masculino,0,0,Casado,Superior,1
58,6363,Amarelo,Feminino,1,0,Divorciado,Pós-graduação,0
32,2502,Negro,Masculino,1,1,Casado,Pós-graduação,0
19,9340,Indígena,Feminino,1,1,Casado,Médio,0
28,8755,Amarelo,Masculino,1,0,Divorciado,Fundamental,1
28,5635,Pardo,Masculino,1,1,Casado,Fundamental,0
25,2827,Indígena,Masculino,1,1,Divorciado,Pós-graduação,0
49,3334,Indígena,Feminino,0,0,Divorciado,Médio,1
23,2609,Branco,Feminino,1,1,Divorciado,Pós-graduação,0
37,5402,Branco,Masculino,1,0,Viúvo,Superior,0
56,8342,Amarelo,Masculino,1,1,Divorciado,Pós-graduação,1
52,5033,Pardo,Feminino,1,1,Casado,Fundamental,1
25,2395,Pardo,Masculino,0,1,Solteiro,Pós-graduação,0
67,4514,Negro,Masculino,1,1,Viúvo,Superior,1
66,4169,Branco,Feminino,0,1,Solteiro,Fundamental,1
60,6718,Amarelo,Feminino,1,0,Solteiro,Pós-graduação,0
51,9332,Branco,Masculino,0,0,Casado,Médio,1
36,6785,Indígena,Feminino,0,0,Casado,Médio,0
24,8271,Pardo,Masculino,0,1,Divorciado,Pós-graduação,0
48,4840,Amarelo,Masculino,0,1,Casado,Fundamental,0
35,4888,Pardo,Masculino,1,1,Divorciado,Médio,0
57,3585,Indígena,Masculino,0,0,Solteiro,Fundamental,1
31,5835,Indígena,Masculino,0,0,Divorciado,Fundamental,1
56,1454,Negro,Feminino,0,1,Viúvo,Fundamental,1
53,3518,Negro,Feminino,1,0,Casado,Médio,1
34,6781,Amarelo,Feminino,1,1,Casado,Pós-graduação,1
54,5489,Indígena,Masculino,0,0,Divorciado,Médio,1
61,1843,Negro,Masculino,1,1,Divorciado,Médio,1
26,7578,Indígena,Masculino,1,1,Divorciado,Pós-graduação,1
37,1490,Negro,Masculino,0,0,Casado,Médio,0
62,4342,Branco,Feminino,1,0,Solteiro,Pós-graduação,0
45,2239,Pardo,Feminino,0,0,Divorciado,Fundamental,1
67,9273,Indígena,Feminino,0,0,Casado,Médio,1
37,5824,Amarelo,Feminino,0,0,Divorciado,Médio,0
58,2273,Amarelo,Masculino,1,1,Solteiro,Fundamental,1
53,8230,Amarelo,Masculino,1,0,Casado,Superior,1
44,4659,Pardo,Masculino,1,0,Viúvo,Pós-graduação,1
25,8694,Indígena,Masculino,0,1,Solteiro,Pós-graduação,1
49,4466,Amarelo,Feminino,1,0,Viúvo,Superior,1
18,4150,Pardo,Feminino,1,1,Casado,Médio,0
34,8814,Branco,Masculino,0,1,Viúvo,Médio,0
26,3436,Branco,Feminino,1,1,Viúvo,Fundamental,0
37,6948,Pardo,Masculino,1,1,Divorciado,Fundamental,1
62,5208,Negro,Masculino,1,0,Divorciado,Pós-graduação,0
49,3069,Pardo,Masculino,0,0,Solteiro,Superior,0
19,2789,Indígena,Masculino,0,0,Divorciado,Pós-graduação,0
49,6112,Negro,Feminino,0,1,Casado,Superior,0
62,8961,Indígena,Masculino,1,1,Divorciado,Fundamental,0
26,2286,Amarelo,Masculino,0,1,Viúvo,Fundamental,1
47,4737,Branco,Masculino,1,1,Casado,Fundamental,0
37,1390,Negro,Masculino,1,1,Solteiro,Médio,0
55,8599,Indígena,Masculino,0,0,Divorciado,Pós-graduação,0
18,5975,Indígena,Feminino,1,0,Divorciado,Fundamental,0
22,4169,Negro,Feminino,1,1,Casado,Fundamental,1
52,2381,Branco,Feminino,0,0,Divorciado,Pós-graduação,1
53,3766,Indígena,Feminino,1,0,Viúvo,Médio,1
18,4394,Indígena,Masculino,1,0,Solteiro,Pós-graduação,1
31,3178,Amarelo,Masculino,1,1,Solteiro,Pós-graduação,0
26,5161,Branco,Masculino,1,0,Solteiro,Médio,1
47,7677,Pardo,Masculino,1,1,Solteiro,Pós-graduação,1
41,5632,Negro,Feminino,1,1,Casado,Médio,1
21,2297,Branco,Feminino,0,1,Solteiro,Superior,0
67,6793,Branco,Masculino,1,1,Casado,Médio,0
31,9692,Amarelo,Masculino,1,1,Divorciado,Pós-graduação,0
42,9493,Negro,Feminino,0,0,Viúvo,Pós-graduação,1
21,8155,Pardo,Feminino,1,0,Solteiro,Pós-graduação,0
42,9361,Amarelo,Masculino,1,1,Casado,Médio,0
27,2333,Branco,Feminino,0,1,Viúvo,Médio,1
52,8916,Pardo,Masculino,0,0,Divorciado,Médio,0
24,4604,Amarelo,Masculino,0,0,Casado,Fundamental,1
59,8437,Pardo,Feminino,0,1,Solteiro,Fundamental,0
30,9361,Branco,Feminino,0,0,Casado,Pós-graduação,0
21,4423,Amarelo,Masculino,1,1,Divorciado,Pós-graduação,1
67,4973,Indígena,Feminino,0,0,Viúvo,Superior,1
60,7055,Pardo,Feminino,1,0,Solteiro,Médio,0
53,8841,Branco,Masculino,0,1,Solteiro,Pós-graduação,0
31,2466,Amarelo,Masculino,0,1,Solteiro,Superior,0
35,9664,Pardo,Feminino,1,1,Solteiro,Médio,1
25,5709,Branco,Feminino,0,0,Viúvo,Médio,1
49,4104,Pardo,Feminino,0,0,Divorciado,Superior,0
44,9555,Pardo,Masculino,0,0,Divorciado,Superior,0
59,6856,Indígena,Feminino,0,0,Casado,Médio,0
54,8203,Negro,Feminino,0,0,Casado,Pós-graduação,0
40,6471,Amarelo,Masculino,1,0,Divorciado,Pós-graduação,1
24,9092,Negro,Feminino,0,1,Viúvo,Superior,0
29,9428,Indígena,Masculino,1,0,Casado,Pós-graduação,1
42,4175,Indígena,Masculino,0,0,Viúvo,Médio,0
20,7795,Amarelo,Feminino,0,0,Viúvo,Médio,0
43,4018,Pardo,Feminino,1,0,Divorciado,Superior,0
21,4598,Pardo,Feminino,1,1,Viúvo,Médio,0
59,9541,Branco,Feminino,0,0,Viúvo,Superior,1
53,2964,Pardo,Feminino,0,1,Divorciado,Fundamental,1
32,2107,Pardo,Feminino,0,0,Solteiro,Superior,1
49,6922,Branco,Feminino,0,0,Viúvo,Superior,0
46,1334,Negro,Feminino,0,1,Divorciado,Médio,1
27,6370,Indígena,Feminino,0,0,Casado,Pós-graduação,1
38,8762,Indígena,Feminino,1,1,Divorciado,Superior,0
33,6424,Pardo,Feminino,1,1,Divorciado,Médio,1
64,8693,Branco,Masculino,0,1,Viúvo,Fundamental,1
36,6007,Pardo,Masculino,0,0,Solteiro,Superior,0
46,5794,Amarelo,Masculino,1,1,Casado,Médio,1
69,8746,Branco,Masculino,0,1,Viúvo,Superior,1
68,4676,Negro,Feminino,1,1,Solteiro,Superior,1
35,5834,Negro,Masculino,1,0,Solteiro,Pós-graduação,1
61,3374,Pardo,Masculino,0,0,Casado,Fundamental,0
33,5848,Branco,Masculino,0,1,Divorciado,Médio,1
18,4736,Amarelo,Feminino,0,1,Divorciado,Médio,0
65,2326,Indígena,Feminino,1,0,Viúvo,Pós-graduação,0
19,3327,Branco,Feminino,1,0,Casado,Médio,0
32,7000,Amarelo,Masculino,0,0,Casado,Pós-graduação,0
56,8958,Pardo,Masculino,1,1,Viúvo,Pós-graduação,0
45,3735,Negro,Feminino,1,0,Viúvo,Médio,0
18,5536,Indígena,Masculino,1,1,Casado,Superior,0
22,5806,Negro,Feminino,1,0,Solteiro,Fundamental,1
59,5528,Amarelo,Feminino,1,0,Solteiro,Fundamental,0
39,5144,Indígena,Feminino,1,0,Viúvo,Pós-graduação,1
53,8669,Amarelo,Masculino,0,1,Divorciado,Médio,1
63,5479,Negro,Masculino,0,1,Casado,Pós-graduação,1
30,8856,Branco,Masculino,0,1,Viúvo,Fundamental,0
18,4853,Negro,Feminino,1,0,Casado,Superior,0
33,9612,Pardo,Feminino,0,1,Viúvo,Fundamental,1
58,3534,Pardo,Feminino,0,1,Casado,Fundamental,0
39,4401,Amarelo,Feminino,0,1,Solteiro,Pós-graduação,0
49,3562,Pardo,Feminino,0,1,Casado,Pós-graduação,1
33,3300,Branco,Feminino,0,1,Solteiro,Pós-graduação,1
68,6462,Branco,Masculino,0,1,Viúvo,Fundamental,0
32,3437,Indígena,Masculino,1,0,Divorciado,Fundamental,1
63,3483,Pardo,Masculino,0,1,Divorciado,Pós-graduação,0
69,5913,Amarelo,Masculino,1,1,Divorciado,Fundamental,0
59,3732,Negro,Feminino,1,1,Viúvo,Fundamental,1
29,8442,Branco,Masculino,1,1,Viúvo,Pós-graduação,1
18,5939,Indígena,Feminino,1,0,Viúvo,Pós-graduação,1
34,5623,Amarelo,Feminino,0,1,Viúvo,Médio,0
58,5687,Branco,Feminino,0,1,Viúvo,Pós-graduação,1
68,5710,Branco,Feminino,1,0,Casado,Fundamental,0
67,6067,Amarelo,Feminino,0,1,Solteiro,Médio,1
45,2528,Indígena,Feminino,1,0,Divorciado,Pós-graduação,1
24,2759,Branco,Feminino,1,1,Viúvo,Superior,0
26,2897,Amarelo,Masculino,1,0,Divorciado,Fundamental,1
39,5294,Amarelo,Feminino,1,0,Viúvo,Superior,0
43,6059,Indígena,Feminino,1,0,Divorciado,Pós-graduação,0
29,8157,Branco,Feminino,1,1,Divorciado,Fundamental,0
24,9147,Pardo,Feminino,1,1,Viúvo,Fundamental,1
63,1706,Amarelo,Feminino,0,1,Divorciado,Superior,1
64,2053,Amarelo,Masculino,0,1,Viúvo,Médio,1
32,6589,Branco,Feminino,0,1,Casado,Pós-graduação,1
55,3327,Indígena,Feminino,0,1,Solteiro,Pós-graduação,1
38,4921,Indígena,Masculino,1,1,Solteiro,Superior,0
31,3632,Branco,Feminino,1,1,Divorciado,Pós-graduação,0
19,3941,Indígena,Masculino,1,1,Viúvo,Médio,0
25,1671,Branco,Feminino,0,1,Divorciado,Fundamental,1
62,1709,Pardo,Masculino,0,0,Solteiro,Médio,0
23,4964,Negro,Feminino,0,0,Viúvo,Médio,0
54,1872,Indígena,Feminino,0,1,Casado,Pós-graduação,0
54,9112,Amarelo,Feminino,0,1,Divorciado,Fundamental,0
50,3374,Amarelo,Feminino,1,0,Solteiro,Médio,1
58,9721,Branco,Masculino,0,0,Casado,Médio,0
23,3941,Branco,Feminino,0,0,Viúvo,Fundamental,0
69,3326,Amarelo,Feminino,1,1,Viúvo,Fundamental,1
43,1935,Indígena,Feminino,0,0,Viúvo,Fundamental,1
56,4651,Branco,Feminino,1,0,Viúvo,Médio,0
58,1373,Branco,Feminino,0,1,Casado,Fundamental,1
54,3237,Branco,Feminino,1,1,Divorciado,Superior,1
31,2206,Negro,Feminino,1,1,Solteiro,Pós-graduação,0
54,7168,Amarelo,Feminino,1,0,Viúvo,Fundamental,1
25,8677,Branco,Masculino,1,1,Casado,Pós-graduação,0
56,3389,Pardo,Masculino,0,1,Casado,Superior,0
30,1310,Indígena,Feminino,1,1,Divorciado,Fundamental,0
30,6111,Pardo,Masculino,1,0,Divorciado,Fundamental,0
57,5319,Branco,Feminino,1,0,Casado,Médio,0
60,7334,Amarelo,Masculino,1,0,Casado,Superior,0
45,4073,Indígena,Masculino,0,1,Viúvo,Médio,0
35,3943,Negro,Masculino,1,1,Solteiro,Médio,0
36,4742,Negro,Masculino,1,1,Viúvo,Pós-graduação,0
55,2992,Amarelo,Feminino,1,0,Divorciado,Médio,0
49,1872,Pardo,Feminino,0,1,Solteiro,Superior,1
39,8302,Branco,Feminino,1,1,Divorciado,Pós-graduação,0
19,1567,Pardo,Feminino,1,0,Viúvo,Superior,1
30,7975,Negro,Masculino,1,0,Divorciado,Pós-graduação,0
40,6051,Amarelo,Masculino,1,1,Solteiro,Fundamental,0
42,5983,Pardo,Feminino,1,1,Divorciado,Médio,1
45,6241,Indígena,Feminino,1,0,Viúvo,Fundamental,1
28,8316,Pardo,Feminino,1,0,Casado,Pós-graduação,0
50,5185,Pardo,Feminino,0,0,Casado,Médio,0
41,5403,Pardo,Feminino,1,1,Divorciado,Médio,1
19,3964,Negro,Feminino,0,1,Casado,Pós-graduação,0
47,5294,Branco,Feminino,1,1,Divorciado,Pós-graduação,0
34,5125,Amarelo,Feminino,1,1,Divorciado,Pós-graduação,1
57,3179,Indígena,Feminino,1,0,Casado,Médio,1
51,1687,Branco,Masculino,0,0,Divorciado,Pós-graduação,0
55,3702,Negro,Feminino,1,0,Casado,Superior,0
39,7516,Negro,Feminino,0,1,Viúvo,Médio,0
22,2158,Branco,Masculino,0,1,Viúvo,Pós-graduação,1
65,2089,Negro,Feminino,0,0,Viúvo,Superior,1
57,4721,Negro,Feminino,1,0,Divorciado,Médio,0
68,2175,Amarelo,Masculino,0,1,Casado,Superior,0
33,4949,Branco,Masculino,0,0,Viúvo,Fundamental,1
30,8401,Negro,Masculino,0,1,Viúvo,Pós-graduação,0
43,3240,Pardo,Masculino,0,1,Viúvo,Pós-graduação,1
48,1848,Negro,Feminino,1,0,Casado,Médio,1
69,5339,Negro,Feminino,0,0,Divorciado,Superior,1
56,7371,Indígena,Feminino,1,0,Viúvo,Fundamental,1
65,8851,Negro,Feminino,1,1,Casado,Pós-graduação,1
40,9735,Branco,Feminino,1,0,Divorciado,Superior,1
65,7532,Indígena,Feminino,0,0,Casado,Pós-graduação,1
29,6726,Branco,Feminino,1,0,Viúvo,Superior,1
31,9017,Indígena,Feminino,0,0,Solteiro,Pós-graduação,0
35,8453,Indígena,Masculino,1,0,Solteiro,Superior,0
44,9389,Indígena,Masculino,1,1,Viúvo,Superior,1
45,8524,Amarelo,Masculino,0,1,Casado,Fundamental,1
35,2206,Indígena,Masculino,1,0,Solteiro,Fundamental,0
33,8892,Amarelo,Masculino,1,0,Casado,Pós-graduação,0
69,7798,Pardo,Feminino,1,0,Divorciado,Superior,0
33,4905,Negro,Masculino,0,1,Divorciado,Superior,1
30,3611,Indígena,Masculino,0,0,Solteiro,Fundamental,1
46,4358,Pardo,Feminino,0,0,Divorciado,Fundamental,0
26,3894,Branco,Feminino,1,0,Casado,Superior,1
43,5568,Negro,Masculino,1,1,Viúvo,Médio,1
45,6537,Pardo,Feminino,1,0,Viúvo,Médio,1
58,1552,Amarelo,Masculino,1,1,Solteiro,Superior,0
30,3660,Indígena,Feminino,0,0,Solteiro,Pós-graduação,1
53,2355,Branco,Masculino,1,1,Viúvo,Fundamental,1
26,7943,Indígena,Feminino,0,0,Casado,Superior,1
64,3975,Negro,Masculino,1,1,Casado,Pós-graduação,0
31,3321,Branco,Feminino,1,1,Solteiro,Médio,1
68,7836,Indígena,Feminino,1,1,Viúvo,Médio,0
29,8607,Indígena,Feminino,0,0,Viúvo,Médio,1
49,6555,Indígena,Masculino,0,1,Viúvo,Médio,0
55,2704,Amarelo,Feminino,1,0,Viúvo,Pós-graduação,1
20,7714,Negro,Masculino,0,0,Solteiro,Médio,0
69,3385,Branco,Feminino,0,0,Casado,Médio,1
33,4206,Negro,Feminino,1,0,Viúvo,Fundamental,1
37,9684,Negro,Masculino,0,0,Divorciado,Superior,1
49,1685,Pardo,Feminino,1,1,Solteiro,Fundamental,1
40,5300,Negro,Masculino,1,0,Divorciado,Pós-graduação,0
34,9711,Pardo,Masculino,0,1,Casado,Médio,0
33,7569,Indígena,Feminino,1,1,Viúvo,Superior,0
55,5016,Indígena,Masculino,0,1,Casado,Pós-graduação,1
25,5777,Branco,Masculino,0,0,Divorciado,Médio,1
36,2304,Negro,Feminino,1,1,Casado,Fundamental,0
47,3799,Pardo,Masculino,0,0,Solteiro,Médio,1
51,3971,Pardo,Feminino,1,0,Casado,Superior,1
31,6800,Indígena,Feminino,1,1,Casado,Pós-graduação,1
39,4825,Amarelo,Masculino,0,1,Casado,Médio,0
61,5372,Pardo,Feminino,0,1,Divorciado,Pós-graduação,0
34,7144,Amarelo,Masculino,1,1,Casado,Fundamental,0
32,6320,Branco,Feminino,0,0,Divorciado,Pós-graduação,1
67,9134,Indígena,Feminino,1,1,Divorciado,Pós-graduação,0
65,6945,Amarelo,Feminino,1,0,Viúvo,Pós-graduação,0
49,6825,Negro,Feminino,0,0,Casado,Médio,0
30,9230,Pardo,Feminino,0,1,Casado,Médio,0
38,3236,Indígena,Feminino,1,0,Divorciado,Superior,1
66,6386,Indígena,Feminino,1,1,Viúvo,Superior,0
57,1538,Negro,Feminino,0,0,Divorciado,Médio,0
50,7895,Pardo,Feminino,0,0,Divorciado,Superior,0
44,7362,Indígena,Masculino,0,0,Solteiro,Pós-graduação,0
52,6997,Pardo,Feminino,1,1,Viúvo,Médio,1
33,9347,Negro,Masculino,1,1,Casado,Pós-graduação,0
45,3949,Pardo,Masculino,1,1,Solteiro,Médio,0
51,9276,Pardo,Masculino,0,1,Divorciado,Pós-graduação,0
64,2604,Indígena,Masculino,1,1,Casado,Médio,0
18,5535,Amarelo,Masculino,1,0,Viúvo,Fundamental,0
58,2858,Indígena,Masculino,0,0,Casado,Médio,1
65,7189,Negro,Masculino,1,1,Viúvo,Fundamental,0
48,1826,Negro,Feminino,0,0,Viúvo,Fundamental,0
53,4798,Branco,Masculino,1,0,Solteiro,Fundamental,0
61,5917,Negro,Feminino,0,1,Divorciado,Pós-graduação,1
50,4319,Branco,Feminino,0,0,Casado,Pós-graduação,1
50,9473,Negro,Feminino,0,1,Casado,Fundamental,0
56,3290,Indígena,Feminino,0,0,Casado,Superior,0
35,6867,Pardo,Masculino,1,1,Solteiro,Fundamental,1
40,9726,Amarelo,Feminino,1,0,Divorciado,Pós-graduação,1
40,3560,Negro,Masculino,1,1,Solteiro,Pós-graduação,0
32,9221,Pardo,Masculino,1,1,Casado,Fundamental,1
43,9637,Branco,Feminino,0,0,Casado,Médio,1
47,6462,Indígena,Feminino,1,0,Viúvo,Superior,0
42,4347,Negro,Masculino,0,1,Divorciado,Superior,0
62,7898,Amarelo,Feminino,0,0,Viúvo,Médio,0
33,5239,Indígena,Feminino,1,0,Viúvo,Médio,1
56,2703,Amarelo,Masculino,1,1,Viúvo,Médio,0
65,9169,Negro,Feminino,1,1,Divorciado,Médio,1
62,1680,Branco,Feminino,0,1,Casado,Pós-graduação,0
31,6043,Indígena,Masculino,0,0,Divorciado,Médio,1
34,2969,Indígena,Masculino,1,1,Viúvo,Fundamental,0
29,4753,Pardo,Feminino,0,1,Viúvo,Fundamental,1
46,8967,Pardo,Masculino,1,1,Divorciado,Fundamental,0
49,2586,Amarelo,Feminino,0,0,Solteiro,Superior,0
41,7939,Indígena,Masculino,1,0,Solteiro,Superior,0
69,9720,Branco,Feminino,0,1,Casado,Superior,0
30,1518,Negro,Feminino,1,0,Casado,Médio,1
37,4516,Pardo,Feminino,1,0,Viúvo,Superior,1
32,1520,Amarelo,Masculino,0,1,Viúvo,Médio,0
21,1582,Amarelo,Feminino,0,0,Divorciado,Pós-graduação,0
51,8637,Negro,Masculino,1,0,Solteiro,Médio,0
45,7597,Indígena,Masculino,0,0,Casado,Médio,0
67,4889,Indígena,Feminino,1,0,Divorciado,Médio,1
19,8811,Indígena,Feminino,1,0,Casado,Fundamental,0
64,7897,Amarelo,Masculino,0,1,Divorciado,Superior,1
47,5135,Branco,Masculino,0,0,Viúvo,Médio,1
43,5254,Pardo,Feminino,1,1,Casado,Superior,0
68,2419,Indígena,Feminino,0,1,Viúvo,Superior,1
64,4374,Branco,Masculino,1,0,Casado,Pós-graduação,0
43,4461,Negro,Masculino,0,0,Divorciado,Fundamental,0
37,9453,Negro,Feminino,1,0,Divorciado,Pós-graduação,0
59,2659,Negro,Masculino,1,0,Casado,Fundamental,1
45,9510,Amarelo,Feminino,0,1,Viúvo,Fundamental,0
37,4809,Indígena,Masculino,0,1,Viúvo,Médio,1
28,5597,Negro,Masculino,1,1,Divorciado,Médio,1
27,5897,Amarelo,Feminino,1,1,Divorciado,Superior,0
40,9184,Pardo,Masculino,0,1,Casado,Médio,1
54,6694,Branco,Masculino,1,1,Viúvo,Médio,1
58,8233,Branco,Masculino,0,0,Casado,Pós-graduação,0
69,8421,Pardo,Feminino,1,0,Solteiro,Pós-graduação,1
36,8720,Negro,Masculino,0,0,Viúvo,Pós-graduação,1
62,8471,Amarelo,Masculino,0,0,Viúvo,Médio,1
35,1986,Branco,Feminino,0,1,Casado,Fundamental,1
66,4082,Amarelo,Masculino,1,1,Solteiro,Pós-graduação,1
44,2693,Branco,Masculino,0,1,Casado,Superior,1
23,1808,Negro,Masculino,1,1,Solteiro,Pós-graduação,1
27,8021,Negro,Feminino,1,0,Casado,Médio,1
19,8690,Indígena,Feminino,0,1,Viúvo,Superior,0
41,3164,Negro,Feminino,1,0,Casado,Fundamental,1
55,2379,Indígena,Masculino,1,1,Viúvo,Pós-graduação,1
45,5586,Negro,Masculino,0,0,Solteiro,Pós-graduação,1
45,5631,Amarelo,Masculino,1,0,Casado,Fundamental,0
62,7899,Indígena,Feminino,0,0,Divorciado,Fundamental,1
67,2138,Indígena,Feminino,1,1,Casado,Superior,0
56,7329,Amarelo,Feminino,1,0,Divorciado,Superior,0
19,2996,Pardo,Feminino,0,1,Casado,Superior,0
63,8774,Branco,Feminino,1,1,Casado,Médio,1
22,5657,Negro,Masculino,1,0,Solteiro,Fundamental,1
67,4008,Branco,Feminino,0,0,Casado,Médio,1
28,7361,Negro,Feminino,0,0,Casado,Fundamental,1
27,7937,Indígena,Feminino,0,1,Viúvo,Superior,0
60,5216,Pardo,Masculino,1,0,Divorciado,Fundamental,0
19,1933,Indígena,Masculino,1,1,Casado,Superior,1
32,1467,Amarelo,Feminino,0,0,Divorciado,Superior,0
56,7131,Indígena,Feminino,0,0,Casado,Médio,1
58,7072,Negro,Feminino,0,0,Casado,Médio,0
54,5914,Amarelo,Feminino,0,1,Viúvo,Pós-graduação,0
24,5949,Negro,Feminino,0,1,Divorciado,Pós-graduação,1
37,3946,Branco,Masculino,0,0,Casado,Superior,1
51,5500,Negro,Masculino,1,1,Solteiro,Médio,1
52,6964,Pardo,Feminino,0,0,Divorciado,Fundamental,1
51,6378,Negro,Masculino,0,1,Casado,Médio,0
39,4279,Pardo,Masculino,0,0,Viúvo,Fundamental,1
48,4342,Indígena,Masculino,0,0,Casado,Fundamental,0
40,5522,Indígena,Masculino,0,1,Casado,Superior,1
36,2789,Negro,Feminino,0,0,Solteiro,Fundamental,1
21,5765,Branco,Masculino,1,0,Divorciado,Superior,0
41,6459,Branco,Masculino,1,0,Divorciado,Médio,1
37,3682,Pardo,Masculino,0,1,Divorciado,Fundamental,1
56,3253,Negro,Feminino,1,0,Solteiro,Superior,0
45,9575,Pardo,Feminino,0,1,Divorciado,Fundamental,0
56,6384,Indígena,Feminino,0,1,Casado,Superior,0
34,5213,Negro,Masculino,1,1,Divorciado,Médio,1
36,2752,Negro,Feminino,0,0,Divorciado,Fundamental,0
65,5299,Negro,Feminino,0,1,Solteiro,Pós-graduação,1
52,6212,Pardo,Feminino,0,1,Viúvo,Pós-graduação,0
49,1860,Negro,Masculino,0,0,Divorciado,Médio,0
64,4071,Amarelo,Masculino,1,0,Viúvo,Médio,0
63,9280,Pardo,Masculino,1,1,Solteiro,Fundamental,1
64,6690,Branco,Masculino,0,0,Divorciado,Fundamental,0
63,2133,Branco,Masculino,1,1,Viúvo,Pós-graduação,1
56,2416,Amarelo,Masculino,1,0,Divorciado,Superior,1
52,3529,Branco,Masculino,1,1,Divorciado,Superior,1
47,1671,Negro,Feminino,0,1,Solteiro,Médio,1
34,7727,Indígena,Feminino,1,0,Viúvo,Pós-graduação,0
59,5905,Branco,Masculino,1,1,Casado,Pós-graduação,1
64,8930,Pardo,Feminino,0,0,Viúvo,Pós-graduação,0
46,4267,Branco,Masculino,1,0,Divorciado,Médio,1
23,8396,Amarelo,Masculino,1,0,Casado,Pós-graduação,0
34,7647,Negro,Feminino,1,1,Solteiro,Pós-graduação,0
34,1773,Branco,Masculino,1,0,Solteiro,Médio,0
31,2688,Negro,Masculino,0,1,Divorciado,Pós-graduação,0
41,8817,Amarelo,Masculino,0,1,Casado,Superior,0
67,6859,Branco,Masculino,0,0,Viúvo,Superior,1
54,9134,Amarelo,Feminino,1,0,Divorciado,Fundamental,0
57,8945,Negro,Feminino,0,0,Casado,Fundamental,1
56,3105,Indígena,Masculino,1,0,Casado,Superior,0
49,2104,Indígena,Masculino,0,0,Divorciado,Fundamental,0
53,4377,Pardo,Feminino,1,1,Casado,Médio,1
67,2034,Negro,Masculino,1,0,Viúvo,Superior,0
54,2542,Branco,Masculino,0,1,Casado,Superior,1
65,8828,Amarelo,Feminino,1,1,Casado,Superior,1
31,1849,Amarelo,Feminino,0,0,Solteiro,Médio,1
44,8309,Negro,Masculino,1,1,Viúvo,Fundamental,1
36,1418,Indígena,Feminino,1,1,Viúvo,Fundamental,1
48,3381,Amarelo,Feminino,1,0,Solteiro,Pós-graduação,0
63,5904,Pardo,Feminino,0,1,Solteiro,Pós-graduação,0
26,3729,Negro,Masculino,1,1,Divorciado,Superior,0
55,2498,Branco,Masculino,0,0,Viúvo,Fundamental,1
34,7850,Amarelo,Masculino,0,0,Casado,Fundamental,1
36,8904,Branco,Masculino,0,0,Divorciado,Superior,1
61,8550,Indígena,Masculino,1,0,Casado,Pós-graduação,0
21,9551,Indígena,Feminino,1,0,Viúvo,Médio,0
65,5004,Branco,Feminino,0,1,Solteiro,Médio,0
28,1380,Amarelo,Feminino,1,0,Divorciado,Pós-graduação,1
39,1783,Indígena,Masculino,0,0,Solteiro,Pós-graduação,1
